"State Name","county Name","State Code","County Code","Date","AQI","Category","Defining Parameter","Defining Site","Number of Sites Reporting"
"New York","Monroe","36","055","2022-01-03",31,"Good","Ozone","36-055-1007",2
"New York","Monroe","36","055","2022-01-04",37,"Good","PM2.5","36-055-1007",2
"New York","Monroe","36","055","2022-01-05",44,"Good","PM2.5","36-055-0015",2
"New York","Monroe","36","055","2022-01-06",47,"Good","PM2.5","36-055-0015",2
"New York","Monroe","36","055","2022-01-07",37,"Good","PM2.5","36-055-0015",2
"New York","Monroe","36","055","2022-01-08",41,"Good","PM2.5","36-055-0015",2
"New York","Monroe","36","055","2022-01-09",33,"Good","Ozone","36-055-1007",2
"New York","Monroe","36","055","2022-01-10",45,"Good","PM2.5","36-055-0015",2
"New York","Monroe","36","055","2022-01-11",37,"Good","PM2.5","36-055-0015",2
"New York","Monroe","36","055","2022-01-12",50,"Good","PM2.5","36-055-0015",2
"New York","Monroe","36","055","2022-01-13",76,"Moderate","PM2.5","36-055-1007",2
"New York","Monroe","36","055","2022-01-14",32,"Good","PM2.5","36-055-0015",2
"New York","Monroe","36","055","2022-01-15",41,"Good","PM2.5","36-055-0015",2
"New York","Monroe","36","055","2022-01-16",51,"Moderate","PM2.5","36-055-0015",2
"New York","Monroe","36","055","2022-01-17",31,"Good","Ozone","36-055-1007",2
"New York","Monroe","36","055","2022-01-18",33,"Good","PM2.5","36-055-0015",2
"New York","Monroe","36","055","2022-01-19",42,"Good","PM2.5","36-055-0015",2
"New York","Monroe","36","055","2022-01-20",33,"Good","PM2.5","36-055-0015",2
"New York","Monroe","36","055","2022-01-21",35,"Good","PM2.5","36-055-0015",2
"New York","Monroe","36","055","2022-01-22",47,"Good","PM2.5","36-055-0015",2
"New York","Monroe","36","055","2022-01-23",34,"Good","PM2.5","36-055-1007",2
"New York","Monroe","36","055","2022-01-24",39,"Good","PM2.5","36-055-0015",2
"New York","Monroe","36","055","2022-01-25",43,"Good","PM2.5","36-055-0015",2
"New York","Monroe","36","055","2022-01-26",34,"Good","PM2.5","36-055-0015",2
"New York","Monroe","36","055","2022-01-27",52,"Moderate","PM2.5","36-055-0015",2
"New York","Monroe","36","055","2022-01-28",32,"Good","Ozone","36-055-1007",2
"New York","Monroe","36","055","2022-01-29",32,"Good","Ozone","36-055-1007",2
"New York","Monroe","36","055","2022-01-30",52,"Moderate","PM2.5","36-055-0015",2
"New York","Monroe","36","055","2022-01-31",54,"Moderate","PM2.5","36-055-0015",2
"New York","Monroe","36","055","2022-02-01",60,"Moderate","PM2.5","36-055-1007",2
"New York","Monroe","36","055","2022-02-02",59,"Moderate","PM2.5","36-055-1007",2
"New York","Monroe","36","055","2022-02-03",30,"Good","Ozone","36-055-1007",2
"New York","Monroe","36","055","2022-02-04",29,"Good","Ozone","36-055-1007",2
"New York","Monroe","36","055","2022-02-05",36,"Good","PM2.5","36-055-0015",2
"New York","Monroe","36","055","2022-02-06",40,"Good","PM2.5","36-055-0015",2
"New York","Monroe","36","055","2022-02-07",58,"Moderate","PM2.5","36-055-1007",2
"New York","Monroe","36","055","2022-02-08",56,"Moderate","PM2.5","36-055-1007",2
"New York","Monroe","36","055","2022-02-09",54,"Moderate","PM2.5","36-055-1007",2
"New York","Monroe","36","055","2022-02-10",35,"Good","Ozone","36-055-1007",2
"New York","Monroe","36","055","2022-02-11",41,"Good","Ozone","36-055-1007",2
"New York","Monroe","36","055","2022-02-12",31,"Good","Ozone","36-055-1007",2
"New York","Monroe","36","055","2022-02-13",30,"Good","Ozone","36-055-1007",2
"New York","Monroe","36","055","2022-02-14",33,"Good","PM2.5","36-055-0015",2
"New York","Monroe","36","055","2022-02-15",45,"Good","PM2.5","36-055-1007",2
"New York","Monroe","36","055","2022-02-16",55,"Moderate","PM2.5","36-055-1007",2
"New York","Monroe","36","055","2022-02-17",38,"Good","Ozone","36-055-1007",2
"New York","Monroe","36","055","2022-02-18",32,"Good","Ozone","36-055-1007",2
"New York","Monroe","36","055","2022-02-19",37,"Good","Ozone","36-055-1007",2
"New York","Monroe","36","055","2022-02-20",39,"Good","Ozone","36-055-1007",2
"New York","Monroe","36","055","2022-02-21",36,"Good","Ozone","36-055-1007",2
"New York","Monroe","36","055","2022-02-22",42,"Good","PM2.5","36-055-1007",2
"New York","Monroe","36","055","2022-02-23",33,"Good","PM2.5","36-055-0015",2
"New York","Monroe","36","055","2022-02-24",34,"Good","Ozone","36-055-1007",2
"New York","Monroe","36","055","2022-02-25",31,"Good","Ozone","36-055-1007",2
"New York","Monroe","36","055","2022-02-26",41,"Good","Ozone","36-055-1007",2
"New York","Monroe","36","055","2022-02-27",40,"Good","Ozone","36-055-1007",2
"New York","Monroe","36","055","2022-02-28",35,"Good","Ozone","36-055-1007",2
"New York","Monroe","36","055","2022-03-01",53,"Moderate","PM2.5","36-055-1007",2
"New York","Monroe","36","055","2022-03-02",41,"Good","Ozone","36-055-1007",2
"New York","Monroe","36","055","2022-03-03",35,"Good","Ozone","36-055-1007",2
"New York","Monroe","36","055","2022-03-04",39,"Good","Ozone","36-055-1007",2
"New York","Monroe","36","055","2022-03-05",40,"Good","Ozone","36-055-1007",2
"New York","Monroe","36","055","2022-03-06",47,"Good","PM2.5","36-055-0015",2
"New York","Monroe","36","055","2022-03-07",33,"Good","Ozone","36-055-1007",2
"New York","Monroe","36","055","2022-03-08",40,"Good","Ozone","36-055-1007",2
"New York","Monroe","36","055","2022-03-09",34,"Good","PM2.5","36-055-1007",2
"New York","Monroe","36","055","2022-03-10",54,"Moderate","PM2.5","36-055-1007",2
"New York","Monroe","36","055","2022-03-11",55,"Moderate","PM2.5","36-055-1007",2
"New York","Monroe","36","055","2022-03-12",38,"Good","Ozone","36-055-1007",2
"New York","Monroe","36","055","2022-03-13",40,"Good","Ozone","36-055-1007",2
"New York","Monroe","36","055","2022-03-14",43,"Good","Ozone","36-055-1007",2
"New York","Monroe","36","055","2022-03-15",49,"Good","PM2.5","36-055-1007",2
"New York","Monroe","36","055","2022-03-16",68,"Moderate","PM2.5","36-055-1007",2
"New York","Monroe","36","055","2022-03-17",53,"Moderate","PM2.5","36-055-1007",2
"New York","Monroe","36","055","2022-03-18",57,"Moderate","PM2.5","36-055-1007",2
"New York","Monroe","36","055","2022-03-19",53,"Moderate","PM2.5","36-055-1007",2
"New York","Monroe","36","055","2022-03-20",39,"Good","Ozone","36-055-1007",2
"New York","Monroe","36","055","2022-03-21",44,"Good","Ozone","36-055-1007",2
"New York","Monroe","36","055","2022-03-22",44,"Good","Ozone","36-055-1007",2
"New York","Monroe","36","055","2022-03-23",33,"Good","Ozone","36-055-1007",2
"New York","Monroe","36","055","2022-03-24",36,"Good","Ozone","36-055-1007",2
"New York","Monroe","36","055","2022-03-25",31,"Good","Ozone","36-055-1007",2
"New York","Monroe","36","055","2022-03-26",30,"Good","Ozone","36-055-1007",2
"New York","Monroe","36","055","2022-03-27",33,"Good","Ozone","36-055-1007",2
"New York","Monroe","36","055","2022-03-28",31,"Good","Ozone","36-055-1007",2
"New York","Monroe","36","055","2022-03-29",39,"Good","Ozone","36-055-1007",2
"New York","Monroe","36","055","2022-03-30",38,"Good","Ozone","36-055-1007",2
"New York","Monroe","36","055","2022-03-31",39,"Good","Ozone","36-055-1007",2
"New York","Monroe","36","055","2022-04-01",34,"Good","Ozone","36-055-1007",2
"New York","Monroe","36","055","2022-04-02",42,"Good","Ozone","36-055-1007",2
"New York","Monroe","36","055","2022-04-03",37,"Good","Ozone","36-055-1007",2
"New York","Monroe","36","055","2022-04-04",37,"Good","Ozone","36-055-1007",2
"New York","Monroe","36","055","2022-04-05",44,"Good","Ozone","36-055-1007",2
"New York","Monroe","36","055","2022-04-06",45,"Good","Ozone","36-055-1007",2
"New York","Monroe","36","055","2022-04-07",38,"Good","Ozone","36-055-1007",2
"New York","Monroe","36","055","2022-04-08",36,"Good","Ozone","36-055-1007",2
"New York","Monroe","36","055","2022-04-09",34,"Good","Ozone","36-055-1007",2
"New York","Monroe","36","055","2022-04-10",35,"Good","Ozone","36-055-1007",2
"New York","Monroe","36","055","2022-04-11",42,"Good","Ozone","36-055-1007",2
"New York","Monroe","36","055","2022-04-12",45,"Good","Ozone","36-055-1007",2
"New York","Monroe","36","055","2022-04-13",34,"Good","Ozone","36-055-1007",2
"New York","Monroe","36","055","2022-04-14",40,"Good","Ozone","36-055-1007",2
"New York","Monroe","36","055","2022-04-15",44,"Good","Ozone","36-055-1007",2
"New York","Monroe","36","055","2022-04-16",36,"Good","Ozone","36-055-1007",2
"New York","Monroe","36","055","2022-04-17",31,"Good","Ozone","36-055-1007",2
"New York","Monroe","36","055","2022-04-18",32,"Good","Ozone","36-055-1007",2
"New York","Monroe","36","055","2022-04-19",27,"Good","Ozone","36-055-1007",2
"New York","Monroe","36","055","2022-04-20",33,"Good","Ozone","36-055-1007",2
"New York","Monroe","36","055","2022-04-21",41,"Good","Ozone","36-055-1007",2
"New York","Monroe","36","055","2022-04-22",37,"Good","Ozone","36-055-1007",2
"New York","Monroe","36","055","2022-04-23",33,"Good","Ozone","36-055-1007",2
"New York","Monroe","36","055","2022-04-24",50,"Good","Ozone","36-055-1007",2
"New York","Monroe","36","055","2022-04-25",49,"Good","PM2.5","36-055-0015",2
"New York","Monroe","36","055","2022-04-26",31,"Good","Ozone","36-055-1007",2
"New York","Monroe","36","055","2022-04-27",28,"Good","Ozone","36-055-1007",2
"New York","Monroe","36","055","2022-04-28",45,"Good","Ozone","36-055-1007",2
"New York","Monroe","36","055","2022-04-29",43,"Good","Ozone","36-055-1007",2
"New York","Monroe","36","055","2022-04-30",45,"Good","Ozone","36-055-1007",2
"New York","Monroe","36","055","2022-05-01",5,"Good","CO","36-055-1007",2
"New York","Nassau","36","059","2022-01-01",29,"Good","PM2.5","36-059-0005",1
"New York","Nassau","36","059","2022-01-02",35,"Good","PM2.5","36-059-0005",1
"New York","Nassau","36","059","2022-01-04",28,"Good","PM2.5","36-059-0005",1
"New York","Nassau","36","059","2022-01-05",27,"Good","PM2.5","36-059-0005",1
"New York","Nassau","36","059","2022-01-06",53,"Moderate","PM2.5","36-059-0005",1
"New York","Nassau","36","059","2022-01-07",42,"Good","PM2.5","36-059-0005",1
"New York","Nassau","36","059","2022-01-08",47,"Good","PM2.5","36-059-0005",1
"New York","Nassau","36","059","2022-01-09",32,"Good","PM2.5","36-059-0005",1
"New York","Nassau","36","059","2022-01-10",38,"Good","PM2.5","36-059-0005",1
"New York","Nassau","36","059","2022-01-11",45,"Good","PM2.5","36-059-0005",1
"New York","Nassau","36","059","2022-01-12",49,"Good","PM2.5","36-059-0005",1
"New York","Nassau","36","059","2022-01-13",58,"Moderate","PM2.5","36-059-0005",1
"New York","Nassau","36","059","2022-01-14",44,"Good","PM2.5","36-059-0005",1
"New York","Nassau","36","059","2022-01-15",38,"Good","PM2.5","36-059-0005",1
"New York","Nassau","36","059","2022-01-16",30,"Good","PM2.5","36-059-0005",1
"New York","Nassau","36","059","2022-01-17",24,"Good","PM2.5","36-059-0005",1
"New York","Nassau","36","059","2022-01-18",38,"Good","PM2.5","36-059-0005",1
"New York","Nassau","36","059","2022-01-19",45,"Good","PM2.5","36-059-0005",1
"New York","Nassau","36","059","2022-01-20",40,"Good","PM2.5","36-059-0005",1
"New York","Nassau","36","059","2022-01-21",32,"Good","PM2.5","36-059-0005",1
"New York","Nassau","36","059","2022-01-22",31,"Good","PM2.5","36-059-0005",1
"New York","Nassau","36","059","2022-01-23",45,"Good","PM2.5","36-059-0005",1
"New York","Nassau","36","059","2022-01-24",49,"Good","PM2.5","36-059-0005",1
"New York","Nassau","36","059","2022-01-25",52,"Moderate","PM2.5","36-059-0005",1
"New York","Nassau","36","059","2022-01-26",30,"Good","PM2.5","36-059-0005",1
"New York","Nassau","36","059","2022-01-27",34,"Good","PM2.5","36-059-0005",1
"New York","Nassau","36","059","2022-01-28",48,"Good","PM2.5","36-059-0005",1
"New York","Nassau","36","059","2022-01-29",31,"Good","PM2.5","36-059-0005",1
"New York","Nassau","36","059","2022-01-30",37,"Good","PM2.5","36-059-0005",1
"New York","Nassau","36","059","2022-01-31",53,"Moderate","PM2.5","36-059-0005",1
"New York","Nassau","36","059","2022-02-01",37,"Good","PM2.5","36-059-0005",1
"New York","Nassau","36","059","2022-02-02",28,"Good","PM2.5","36-059-0005",1
"New York","Nassau","36","059","2022-02-03",17,"Good","PM2.5","36-059-0005",1
"New York","Nassau","36","059","2022-02-04",22,"Good","PM2.5","36-059-0005",1
"New York","Nassau","36","059","2022-02-05",38,"Good","PM2.5","36-059-0005",1
"New York","Nassau","36","059","2022-02-06",26,"Good","PM2.5","36-059-0005",1
"New York","Nassau","36","059","2022-02-07",27,"Good","PM2.5","36-059-0005",1
"New York","Nassau","36","059","2022-02-08",33,"Good","PM2.5","36-059-0005",1
"New York","Nassau","36","059","2022-02-09",40,"Good","PM2.5","36-059-0005",1
"New York","Nassau","36","059","2022-02-10",41,"Good","PM2.5","36-059-0005",1
"New York","Nassau","36","059","2022-02-11",40,"Good","PM2.5","36-059-0005",1
"New York","Nassau","36","059","2022-02-12",42,"Good","PM2.5","36-059-0005",1
"New York","Nassau","36","059","2022-02-13",22,"Good","PM2.5","36-059-0005",1
"New York","Nassau","36","059","2022-02-14",32,"Good","PM2.5","36-059-0005",1
"New York","Nassau","36","059","2022-02-15",31,"Good","PM2.5","36-059-0005",1
"New York","Nassau","36","059","2022-02-16",31,"Good","PM2.5","36-059-0005",1
"New York","Nassau","36","059","2022-02-17",22,"Good","PM2.5","36-059-0005",1
"New York","Nassau","36","059","2022-02-18",22,"Good","PM2.5","36-059-0005",1
"New York","Nassau","36","059","2022-02-19",28,"Good","PM2.5","36-059-0005",1
"New York","Nassau","36","059","2022-02-20",21,"Good","PM2.5","36-059-0005",1
"New York","Nassau","36","059","2022-02-21",36,"Good","PM2.5","36-059-0005",1
"New York","Nassau","36","059","2022-02-22",32,"Good","PM2.5","36-059-0005",1
"New York","Nassau","36","059","2022-02-23",38,"Good","PM2.5","36-059-0005",1
"New York","Nassau","36","059","2022-02-24",24,"Good","PM2.5","36-059-0005",1
"New York","Nassau","36","059","2022-02-25",22,"Good","PM2.5","36-059-0005",1
"New York","Nassau","36","059","2022-02-26",24,"Good","PM2.5","36-059-0005",1
"New York","Nassau","36","059","2022-02-27",28,"Good","PM2.5","36-059-0005",1
"New York","Nassau","36","059","2022-02-28",28,"Good","PM2.5","36-059-0005",1
"New York","Nassau","36","059","2022-03-01",20,"Good","PM2.5","36-059-0005",1
"New York","Nassau","36","059","2022-03-02",33,"Good","PM2.5","36-059-0005",1
"New York","Nassau","36","059","2022-03-03",26,"Good","PM2.5","36-059-0005",1
"New York","Nassau","36","059","2022-03-04",28,"Good","PM2.5","36-059-0005",1
"New York","Nassau","36","059","2022-03-05",35,"Good","PM2.5","36-059-0005",1
"New York","Nassau","36","059","2022-03-06",43,"Good","PM2.5","36-059-0005",1
"New York","Nassau","36","059","2022-03-07",49,"Good","PM2.5","36-059-0005",1
"New York","Nassau","36","059","2022-03-08",18,"Good","PM2.5","36-059-0005",1
"New York","Nassau","36","059","2022-03-09",15,"Good","PM2.5","36-059-0005",1
"New York","Nassau","36","059","2022-03-10",27,"Good","PM2.5","36-059-0005",1
"New York","Nassau","36","059","2022-03-11",27,"Good","PM2.5","36-059-0005",1
"New York","Nassau","36","059","2022-03-12",13,"Good","PM2.5","36-059-0005",1
"New York","Nassau","36","059","2022-03-13",28,"Good","PM2.5","36-059-0005",1
"New York","Nassau","36","059","2022-03-14",27,"Good","PM2.5","36-059-0005",1
"New York","Nassau","36","059","2022-03-15",37,"Good","PM2.5","36-059-0005",1
"New York","Nassau","36","059","2022-03-16",45,"Good","PM2.5","36-059-0005",1
"New York","Nassau","36","059","2022-03-17",28,"Good","PM2.5","36-059-0005",1
"New York","Nassau","36","059","2022-03-18",34,"Good","PM2.5","36-059-0005",1
"New York","Nassau","36","059","2022-03-19",28,"Good","PM2.5","36-059-0005",1
"New York","Nassau","36","059","2022-03-20",12,"Good","PM2.5","36-059-0005",1
"New York","Nassau","36","059","2022-03-21",15,"Good","PM2.5","36-059-0005",1
"New York","Nassau","36","059","2022-03-22",13,"Good","PM2.5","36-059-0005",1
"New York","Nassau","36","059","2022-03-23",9,"Good","PM2.5","36-059-0005",1
"New York","Nassau","36","059","2022-03-24",2,"Good","PM2.5","36-059-0005",1
"New York","Nassau","36","059","2022-03-25",16,"Good","PM2.5","36-059-0005",1
"New York","Nassau","36","059","2022-03-26",16,"Good","PM2.5","36-059-0005",1
"New York","Nassau","36","059","2022-03-27",11,"Good","PM2.5","36-059-0005",1
"New York","Nassau","36","059","2022-03-28",13,"Good","PM2.5","36-059-0005",1
"New York","Nassau","36","059","2022-03-29",15,"Good","PM2.5","36-059-0005",1
"New York","Nassau","36","059","2022-03-30",14,"Good","PM2.5","36-059-0005",1
"New York","Nassau","36","059","2022-03-31",42,"Good","PM2.5","36-059-0005",1
"New York","Nassau","36","059","2022-04-01",13,"Good","PM2.5","36-059-0005",1
"New York","Nassau","36","059","2022-04-02",5,"Good","PM2.5","36-059-0005",1
"New York","Nassau","36","059","2022-04-03",16,"Good","PM2.5","36-059-0005",1
"New York","Nassau","36","059","2022-04-04",13,"Good","PM2.5","36-059-0005",1
"New York","Nassau","36","059","2022-04-05",26,"Good","PM2.5","36-059-0005",1
"New York","Nassau","36","059","2022-04-06",10,"Good","PM2.5","36-059-0005",1
"New York","Nassau","36","059","2022-04-07",13,"Good","PM2.5","36-059-0005",1
"New York","Nassau","36","059","2022-04-08",16,"Good","PM2.5","36-059-0005",1
"New York","Nassau","36","059","2022-04-09",19,"Good","PM2.5","36-059-0005",1
"New York","Nassau","36","059","2022-04-10",11,"Good","PM2.5","36-059-0005",1
"New York","Nassau","36","059","2022-04-11",12,"Good","PM2.5","36-059-0005",1
"New York","Nassau","36","059","2022-04-12",24,"Good","PM2.5","36-059-0005",1
"New York","Nassau","36","059","2022-04-13",38,"Good","PM2.5","36-059-0005",1
"New York","Nassau","36","059","2022-04-14",42,"Good","PM2.5","36-059-0005",1
"New York","Nassau","36","059","2022-04-15",14,"Good","PM2.5","36-059-0005",1
"New York","Nassau","36","059","2022-04-16",19,"Good","PM2.5","36-059-0005",1
"New York","Nassau","36","059","2022-04-17",10,"Good","PM2.5","36-059-0005",1
"New York","Nassau","36","059","2022-04-18",0,"Good","PM2.5","36-059-0005",1
"New York","Nassau","36","059","2022-04-19",13,"Good","PM2.5","36-059-0005",1
"New York","Nassau","36","059","2022-04-20",18,"Good","PM2.5","36-059-0005",1
"New York","Nassau","36","059","2022-04-21",14,"Good","PM2.5","36-059-0005",1
"New York","Nassau","36","059","2022-04-22",20,"Good","PM2.5","36-059-0005",1
"New York","Nassau","36","059","2022-04-23",11,"Good","PM2.5","36-059-0005",1
"New York","Nassau","36","059","2022-04-24",15,"Good","PM2.5","36-059-0005",1
"New York","Nassau","36","059","2022-04-25",10,"Good","PM2.5","36-059-0005",1
"New York","Nassau","36","059","2022-04-26",15,"Good","PM2.5","36-059-0005",1
"New York","Nassau","36","059","2022-04-27",4,"Good","PM2.5","36-059-0005",1
"New York","Nassau","36","059","2022-04-28",8,"Good","PM2.5","36-059-0005",1
"New York","Nassau","36","059","2022-04-29",14,"Good","PM2.5","36-059-0005",1
"New York","Nassau","36","059","2022-04-30",15,"Good","PM2.5","36-059-0005",1
"New York","New York","36","061","2022-01-01",43,"Good","PM2.5","36-061-0115",2
"New York","New York","36","061","2022-01-02",37,"Good","PM2.5","36-061-0115",3
"New York","New York","36","061","2022-01-03",35,"Good","PM2.5","36-061-0115",2
"New York","New York","36","061","2022-01-04",44,"Good","PM2.5","36-061-0115",2
"New York","New York","36","061","2022-01-05",48,"Good","PM2.5","36-061-0115",3
"New York","New York","36","061","2022-01-06",56,"Moderate","PM2.5","36-061-0115",2
"New York","New York","36","061","2022-01-07",55,"Moderate","PM2.5","36-061-0115",2
"New York","New York","36","061","2022-01-08",51,"Moderate","PM2.5","36-061-0115",3
"New York","New York","36","061","2022-01-09",47,"Good","PM2.5","36-061-0115",1
"New York","New York","36","061","2022-01-10",52,"Moderate","PM2.5","36-061-0115",2
"New York","New York","36","061","2022-01-11",57,"Moderate","PM2.5","36-061-0115",3
"New York","New York","36","061","2022-01-12",55,"Moderate","PM2.5","36-061-0115",2
"New York","New York","36","061","2022-01-13",71,"Moderate","PM2.5","36-061-0115",2
"New York","New York","36","061","2022-01-14",52,"Moderate","PM2.5","36-061-0135",3
"New York","New York","36","061","2022-01-15",47,"Good","PM2.5","36-061-0115",2
"New York","New York","36","061","2022-01-16",38,"Good","PM2.5","36-061-0135",2
"New York","New York","36","061","2022-01-17",36,"Good","PM2.5","36-061-0115",3
"New York","New York","36","061","2022-01-18",58,"Moderate","PM2.5","36-061-0115",2
"New York","New York","36","061","2022-01-19",51,"Moderate","PM2.5","36-061-0115",2
"New York","New York","36","061","2022-01-20",52,"Moderate","PM2.5","36-061-0115",3
"New York","New York","36","061","2022-01-21",39,"Good","PM2.5","36-061-0115",2
"New York","New York","36","061","2022-01-22",40,"Good","PM2.5","36-061-0115",2
"New York","New York","36","061","2022-01-23",54,"Moderate","PM2.5","36-061-0079",3
"New York","New York","36","061","2022-01-24",54,"Moderate","PM2.5","36-061-0115",2
"New York","New York","36","061","2022-01-25",61,"Moderate","PM2.5","36-061-0115",2
"New York","New York","36","061","2022-01-26",41,"Good","PM2.5","36-061-0115",3
"New York","New York","36","061","2022-01-27",42,"Good","PM2.5","36-061-0115",2
"New York","New York","36","061","2022-01-28",60,"Moderate","PM2.5","36-061-0115",2
"New York","New York","36","061","2022-01-29",42,"Good","PM2.5","36-061-0115",3
"New York","New York","36","061","2022-01-30",49,"Good","PM2.5","36-061-0115",2
"New York","New York","36","061","2022-01-31",56,"Moderate","PM2.5","36-061-0115",2
"New York","New York","36","061","2022-02-01",52,"Moderate","PM2.5","36-061-0115",2
"New York","New York","36","061","2022-02-02",55,"Moderate","PM2.5","36-061-0115",2
"New York","New York","36","061","2022-02-03",47,"Good","PM2.5","36-061-0115",2
"New York","New York","36","061","2022-02-04",25,"Good","PM2.5","36-061-0115",3
"New York","New York","36","061","2022-02-05",62,"Moderate","PM2.5","36-061-0115",2
"New York","New York","36","061","2022-02-06",33,"Good","PM2.5","36-061-0115",2
"New York","New York","36","061","2022-02-07",46,"Good","PM2.5","36-061-0115",3
"New York","New York","36","061","2022-02-08",45,"Good","PM2.5","36-061-0115",2
"New York","New York","36","061","2022-02-09",49,"Good","PM2.5","36-061-0115",2
"New York","New York","36","061","2022-02-10",41,"Good","PM2.5","36-061-0079",3
"New York","New York","36","061","2022-02-11",43,"Good","PM2.5","36-061-0115",2
"New York","New York","36","061","2022-02-12",40,"Good","PM2.5","36-061-0115",2
"New York","New York","36","061","2022-02-13",30,"Good","PM2.5","36-061-0115",3
"New York","New York","36","061","2022-02-14",52,"Moderate","PM2.5","36-061-0115",2
"New York","New York","36","061","2022-02-15",49,"Good","PM2.5","36-061-0115",2
"New York","New York","36","061","2022-02-16",39,"Good","PM2.5","36-061-0079",3
"New York","New York","36","061","2022-02-17",31,"Good","Ozone","36-061-0135",2
"New York","New York","36","061","2022-02-18",33,"Good","Ozone","36-061-0135",2
"New York","New York","36","061","2022-02-19",34,"Good","Ozone","36-061-0135",3
"New York","New York","36","061","2022-02-20",31,"Good","Ozone","36-061-0135",2
"New York","New York","36","061","2022-02-21",52,"Moderate","PM2.5","36-061-0115",2
"New York","New York","36","061","2022-02-22",56,"Moderate","PM2.5","36-061-0079",3
"New York","New York","36","061","2022-02-23",36,"Good","PM2.5","36-061-0115",2
"New York","New York","36","061","2022-02-24",27,"Good","PM2.5","36-061-0115",2
"New York","New York","36","061","2022-02-25",31,"Good","PM2.5","36-061-0079",3
"New York","New York","36","061","2022-02-26",43,"Good","PM2.5","36-061-0115",2
"New York","New York","36","061","2022-02-27",38,"Good","Ozone","36-061-0135",2
"New York","New York","36","061","2022-02-28",33,"Good","Ozone","36-061-0135",3
"New York","New York","36","061","2022-03-01",38,"Good","PM2.5","36-061-0115",2
"New York","New York","36","061","2022-03-02",51,"Moderate","PM2.5","36-061-0115",2
"New York","New York","36","061","2022-03-03",41,"Good","PM2.5","36-061-0115",3
"New York","New York","36","061","2022-03-04",35,"Good","PM2.5","36-061-0115",2
"New York","New York","36","061","2022-03-05",44,"Good","PM2.5","36-061-0115",2
"New York","New York","36","061","2022-03-06",56,"Moderate","PM2.5","36-061-0115",3
"New York","New York","36","061","2022-03-07",50,"Good","PM2.5","36-061-0115",2
"New York","New York","36","061","2022-03-08",38,"Good","Ozone","36-061-0135",2
"New York","New York","36","061","2022-03-09",23,"Good","PM2.5","36-061-0079",3
"New York","New York","36","061","2022-03-10",40,"Good","PM2.5","36-061-0115",2
"New York","New York","36","061","2022-03-11",36,"Good","PM2.5","36-061-0115",2
"New York","New York","36","061","2022-03-12",36,"Good","Ozone","36-061-0135",3
"New York","New York","36","061","2022-03-13",40,"Good","PM2.5","36-061-0115",2
"New York","New York","36","061","2022-03-14",42,"Good","PM2.5","36-061-0115",2
"New York","New York","36","061","2022-03-15",43,"Good","PM2.5","36-061-0115",3
"New York","New York","36","061","2022-03-16",52,"Moderate","PM2.5","36-061-0115",2
"New York","New York","36","061","2022-03-17",43,"Good","PM2.5","36-061-0135",2
"New York","New York","36","061","2022-03-18",45,"Good","PM2.5","36-061-0079",3
"New York","New York","36","061","2022-03-19",38,"Good","PM2.5","36-061-0115",2
"New York","New York","36","061","2022-03-20",31,"Good","Ozone","36-061-0135",2
"New York","New York","36","061","2022-03-21",42,"Good","Ozone","36-061-0135",3
"New York","New York","36","061","2022-03-22",41,"Good","Ozone","36-061-0135",2
"New York","New York","36","061","2022-03-23",27,"Good","Ozone","36-061-0135",2
"New York","New York","36","061","2022-03-24",26,"Good","Ozone","36-061-0135",3
"New York","New York","36","061","2022-03-25",30,"Good","Ozone","36-061-0135",2
"New York","New York","36","061","2022-03-26",30,"Good","Ozone","36-061-0135",2
"New York","New York","36","061","2022-03-27",31,"Good","Ozone","36-061-0135",3
"New York","New York","36","061","2022-03-28",46,"Good","PM2.5","36-061-0115",2
"New York","New York","36","061","2022-03-29",42,"Good","PM2.5","36-061-0115",2
"New York","New York","36","061","2022-03-30",33,"Good","PM2.5","36-061-0115",3
"New York","New York","36","061","2022-03-31",60,"Moderate","PM2.5","36-061-0115",2
"New York","New York","36","061","2022-04-01",32,"Good","Ozone","36-061-0135",2
"New York","New York","36","061","2022-04-02",37,"Good","Ozone","36-061-0135",3
"New York","New York","36","061","2022-04-03",31,"Good","Ozone","36-061-0135",2
"New York","New York","36","061","2022-04-04",35,"Good","Ozone","36-061-0135",2
"New York","New York","36","061","2022-04-05",37,"Good","Ozone","36-061-0135",3
"New York","New York","36","061","2022-04-06",37,"Good","Ozone","36-061-0135",1
"New York","New York","36","061","2022-04-07",34,"Good","Ozone","36-061-0135",1
"New York","New York","36","061","2022-04-08",40,"Good","Ozone","36-061-0135",3
"New York","New York","36","061","2022-04-09",33,"Good","Ozone","36-061-0135",2
"New York","New York","36","061","2022-04-10",30,"Good","Ozone","36-061-0135",2
"New York","New York","36","061","2022-04-11",30,"Good","PM2.5","36-061-0115",3
"New York","New York","36","061","2022-04-12",41,"Good","Ozone","36-061-0135",2
"New York","New York","36","061","2022-04-13",57,"Moderate","PM2.5","36-061-0115",2
"New York","New York","36","061","2022-04-14",55,"Moderate","PM2.5","36-061-0135",3
"New York","New York","36","061","2022-04-15",45,"Good","Ozone","36-061-0135",2
"New York","New York","36","061","2022-04-16",43,"Good","Ozone","36-061-0135",2
"New York","New York","36","061","2022-04-17",31,"Good","Ozone","36-061-0135",3
